question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
"What are the titles of the papers published in the year 2020, ordered alphabetically?",SELECT paper.title FROM paper WHERE paper.year = 2020 ORDER BY paper.title ASC NULLS LAST;,scholar,order_by,,postgres,"SELECT title
FROM paper
WHERE YEAR = 2020
ORDER BY title;",,,0,1,0,0,0,4.92,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"What is the total number of keyphrases associated with each paper, ordered by the paper ID in ascending order?","SELECT paperkeyphrase.paperid, COUNT(paperkeyphrase.keyphraseid) AS total_keyphrases FROM paperkeyphrase GROUP BY paperkeyphrase.paperid ORDER BY paperkeyphrase.paperid ASC NULLS LAST;",scholar,order_by,,postgres,"SELECT p.paperid,
       COUNT(pk.keyphraseid) AS num_keyphrases
FROM paper p
JOIN paperkeyphrase pk ON p.paperid = pk.paperid
GROUP BY p.paperid
ORDER BY p.paperid ASC;",,,0,1,0,0,0,6.68,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"Which papers have the highest number of authors, ordered by the number of authors in descending order?","SELECT {paper.paperid, paper.title}, COUNT(DISTINCT writes.authorid) AS num_authors FROM paper JOIN writes ON paper.paperid = writes.paperid GROUP BY {} ORDER BY num_authors DESC;",scholar,order_by,,postgres,"SELECT p.paperid,
       COUNT(a.authorid) AS num_authors
FROM paper p
JOIN writes w ON p.paperid = w.paperid
JOIN author a ON w.authorid = a.authorid
GROUP BY p.paperid
ORDER BY num_authors DESC;",,,0,1,0,0,0,7.82,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the proportion of papers that belong to more than 1 dataset to papers that belong to 1 dataset?,"SELECT CAST(COUNT(CASE WHEN dataset_count > 1 THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN dataset_count = 1 THEN 1 END), 0) AS ratio FROM (SELECT paperdataset.paperid, COUNT(paperdataset.datasetid) AS dataset_count FROM paperdataset GROUP BY paperdataset.paperid) AS subquery;",scholar,ratio,,postgres,"WITH PaperDatasetCounts AS
  (SELECT paperid,
          COUNT(DISTINCT datasetid) AS num_datasets
   FROM paperdataset
   GROUP BY paperid),
     OneDatasetPapers AS
  (SELECT COUNT(*) AS COUNT
   FROM PaperDatasetCounts
   WHERE num_datasets = 1),
     MultipleDatasetPapers AS
  (SELECT COUNT(*) AS COUNT
   FROM PaperDatasetCounts
   WHERE num_datasets > 1)
SELECT
  (SELECT COUNT
   FROM MultipleDatasetPapers) * 100.0 /
  (SELECT COUNT
   FROM OneDatasetPapers) AS proportion;",,INCORRECT RESULTS,0,0,0,0,0,7.36,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the ratio of authors who have written 3 or more papers to authors who have written less than 3 papers?,"SELECT CAST(COUNT(DISTINCT CASE WHEN paper_count >= 3 THEN subquery.authorid END) AS FLOAT) / NULLIF(COUNT(DISTINCT CASE WHEN paper_count < 3 THEN subquery.authorid END), 0) AS ratio FROM (SELECT writes.authorid, COUNT(writes.paperid) AS paper_count FROM writes GROUP BY writes.authorid) AS subquery;",scholar,ratio,,postgres,"SELECT (COUNT(DISTINCT authorid) FILTER (
                                         WHERE COUNT(paperid) >= 3))::decimal / (COUNT(DISTINCT authorid) FILTER (
                                                                                                                  WHERE COUNT(paperid) < 3)) AS ratio_authors
FROM writes
GROUP BY authorid;",,"EXECUTION ERROR: (psycopg2.errors.GroupingError) aggregate functions are not allowed in FILTER
LINE 2:                                          WHERE COUNT(paperid...
                                                       ^

[SQL: SELECT (COUNT(DISTINCT authorid) FILTER (
                                         WHERE COUNT(paperid) >= 3))::decimal / (COUNT(DISTINCT authorid) FILTER (
                                                                                                                  WHERE COUNT(paperid) < 3)) AS ratio_authors
FROM writes
GROUP BY authorid;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.60,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the ratio of papers published in the year 2020 to the total number of papers in the database?,"SELECT CAST(COUNT(CASE WHEN paper.year = 2020 THEN 1 END) AS FLOAT) / NULLIF(COUNT(paper.paperid), 0) AS ratio FROM paper;",scholar,ratio,,postgres,"SELECT CAST(COUNT(DISTINCT paperid) AS NUMERIC) FILTER (
                                                        WHERE YEAR = 2020) / COUNT(DISTINCT paperid) * 100 AS ratio
FROM paper;",,"EXECUTION ERROR: (psycopg2.errors.SyntaxError) syntax error at or near ""FILTER""
LINE 1: SELECT CAST(COUNT(DISTINCT paperid) AS NUMERIC) FILTER (
                                                        ^

[SQL: SELECT CAST(COUNT(DISTINCT paperid) AS NUMERIC) FILTER (
                                                        WHERE YEAR = 2020) / COUNT(DISTINCT paperid) * 100 AS ratio
FROM paper;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.21,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the ratio of papers that have been cited by 2 or more papers to papers that have been cited by less than 2 papers?,"SELECT CAST(COUNT(CASE WHEN paper.numcitedby > 1 THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN paper.numcitedby < 2 THEN 1 END), 0) AS ratio FROM paper;",scholar,ratio,,postgres,"SELECT CAST(SUM(CASE
                    WHEN numcitedby >= 2 THEN 1
                    ELSE 0
                END) AS REAL) * 100 / SUM(CASE
                                              WHEN numcitedby < 2 THEN 1
                                              ELSE 0
                                          END)
FROM paper;",,INCORRECT RESULTS,0,0,0,0,0,7.12,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the ratio of papers that have more than 1 keyphrases to papers that have 1 keyphrase?,"SELECT CAST(COUNT(DISTINCT CASE WHEN keyphrase_count > 1 THEN subquery.paperid END) AS FLOAT) / NULLIF(COUNT(DISTINCT CASE WHEN keyphrase_count =1 THEN subquery.paperid END), 0) AS ratio FROM (SELECT paperkeyphrase.paperid, COUNT(paperkeyphrase.keyphraseid) AS keyphrase_count FROM paperkeyphrase GROUP BY paperkeyphrase.paperid) AS subquery;",scholar,ratio,,postgres,"SELECT CAST(COUNT(DISTINCT paperid) AS NUMERIC) FILTER (
                                                        WHERE paperkeyphrase_count > 1) / CAST(COUNT(DISTINCT paperid) AS NUMERIC) FILTER (
                                                                                                                                           WHERE paperkeyphrase_count = 1) AS ratio
FROM
  (SELECT paperid,
          COUNT(keyphraseid) AS paperkeyphrase_count
   FROM paperkeyphrase
   GROUP BY paperid) AS keyphrase_counts;",,"EXECUTION ERROR: (psycopg2.errors.SyntaxError) syntax error at or near ""FILTER""
LINE 1: SELECT CAST(COUNT(DISTINCT paperid) AS NUMERIC) FILTER (
                                                        ^

[SQL: SELECT CAST(COUNT(DISTINCT paperid) AS NUMERIC) FILTER (
                                                        WHERE paperkeyphrase_count > 1) / CAST(COUNT(DISTINCT paperid) AS NUMERIC) FILTER (
                                                                                                                                           WHERE paperkeyphrase_count = 1) AS ratio
FROM
  (SELECT paperid,
          COUNT(keyphraseid) AS paperkeyphrase_count
   FROM paperkeyphrase
   GROUP BY paperid) AS keyphrase_counts;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,8.18,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"How many papers cite each paper in the dataset named ""COVID-19 Research""?","SELECT paperdataset.paperid, COUNT(cite.citedpaperid) AS citation_count FROM paperdataset JOIN cite ON paperdataset.paperid = cite.citedpaperid WHERE paperdataset.datasetid = (SELECT datasetid FROM dataset WHERE datasetname ILIKE '%COVID-19 Research%') GROUP BY paperdataset.paperid ORDER BY citation_count DESC;SELECT p.title, COUNT(c.citingpaperid) AS num_citing_papers FROM paper p JOIN paperdataset pd ON p.paperid = pd.paperid JOIN cite c ON p.paperid = c.citedpaperid JOIN dataset d ON pd.datasetid = d.datasetid WHERE d.datasetname = 'COVID-19 Research' GROUP BY p.title ORDER BY num_citing_papers DESC NULLS LAST;",scholar,table_join,,postgres,"SELECT c.citedpaperid,
       COUNT(c.citingpaperid) AS num_citations
FROM cite c
JOIN paper p ON c.citedpaperid = p.paperid
WHERE p.datasetname = 'COVID-19 Research'
GROUP BY c.citedpaperid;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column p.datasetname does not exist
LINE 5: WHERE p.datasetname = 'COVID-19 Research'
              ^

[SQL: SELECT c.citedpaperid,
       COUNT(c.citingpaperid) AS num_citations
FROM cite c
JOIN paper p ON c.citedpaperid = p.paperid
WHERE p.datasetname = 'COVID-19 Research'
GROUP BY c.citedpaperid;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.19,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"What is the total number of papers published in each journal, ordered by the journal name?","SELECT journal.journalname, COUNT(DISTINCT paper.paperid) AS total_papers FROM paper JOIN journal ON paper.journalid = journal.journalid GROUP BY journal.journalname ORDER BY journal.journalname NULLS LAST;",scholar,table_join,,postgres,"SELECT j.journalname,
       COUNT(p.paperid) AS total_papers
FROM paper p
JOIN journal j ON p.journalid = j.journalid
GROUP BY j.journalname
ORDER BY j.journalname;",,,0,1,0,0,0,6.26,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"What is the total number of unique keyphrases associated with papers published in the journal with ""IEEE Transactions"" in its name?",SELECT COUNT(DISTINCT paperkeyphrase.keyphraseid) AS total_keyphrases FROM paper JOIN journal ON paper.journalid = journal.journalid JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid WHERE journal.journalname ILIKE '%IEEE Transactions%';,scholar,table_join,,postgres,"SELECT COUNT(DISTINCT pk.keyphrasename)
FROM paper p
JOIN paperkeyphrase pk ON p.paperid = pk.paperid
JOIN journal j ON p.journalid = j.journalid
WHERE j.journalname LIKE '%IEEE Transactions%';",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column pk.keyphrasename does not exist
LINE 1: SELECT COUNT(DISTINCT pk.keyphrasename)
                              ^

[SQL: SELECT COUNT(DISTINCT pk.keyphrasename)
FROM paper p
JOIN paperkeyphrase pk ON p.paperid = pk.paperid
JOIN journal j ON p.journalid = j.journalid
WHERE j.journalname LIKE '%%IEEE Transactions%%';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.96,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"Which authors have published the most papers, ordered by the number of papers they have published in descending order?","SELECT {author.authorname, author.authorid}, COUNT(DISTINCT writes.paperid) AS number_of_papers FROM author JOIN writes ON author.authorid = writes.authorid GROUP BY {} ORDER BY number_of_papers DESC NULLS LAST;",scholar,table_join,,postgres,"SELECT a.authorname,
       COUNT(p.paperid) AS num_papers
FROM author a
JOIN writes w ON a.authorid = w.authorid
JOIN paper p ON w.paperid = p.paperid
GROUP BY a.authorname
ORDER BY num_papers DESC;",,,0,1,0,0,0,7.89,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"Which papers are associated with the keyphrase ""Machine Learning""?","SELECT {paper.title,paper.paperid} FROM paper JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid JOIN keyphrase ON paperkeyphrase.keyphraseid = keyphrase.keyphraseid WHERE keyphrase.keyphrasename ILIKE '%Machine Learning%';",scholar,table_join,,postgres,"SELECT p.title
FROM paper p
JOIN paperkeyphrase pk ON p.paperid = pk.paperid
JOIN keyphrase k ON pk.keyphraseid = k.keyphraseid
WHERE k.keyphrasename = 'Machine Learning';",,,0,1,0,0,0,6.83,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
How many months between June 2021 and December 2021 had reviews?,SELECT COUNT(DISTINCT MONTH) AS num_months FROM review WHERE YEAR = 2021 AND CASE MONTH WHEN 'January' THEN 1 WHEN 'February' THEN 2 WHEN 'March' THEN 3 WHEN 'April' THEN 4 WHEN 'May' THEN 5 WHEN 'June' THEN 6 WHEN 'July' THEN 7 WHEN 'August' THEN 8 WHEN 'September' THEN 9 WHEN 'October' THEN 10 WHEN 'November' THEN 11 WHEN 'December' THEN 12 END BETWEEN 6 AND 12;,yelp,date_functions,,postgres,"SELECT COUNT(DISTINCT MONTH)
FROM review
WHERE YEAR = 2021
  AND MONTH BETWEEN 'June' AND 'December';",,INCORRECT RESULTS,0,0,0,0,0,5.53,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many reviews were there 2 months before the review with id 3?,"SELECT COUNT(*) AS review_count FROM review WHERE TO_DATE(CAST(review.year AS TEXT) || '-' || CASE review.month WHEN 'January' THEN '01' WHEN 'February' THEN '02' WHEN 'March' THEN '03' WHEN 'April' THEN '04' WHEN 'May' THEN '05' WHEN 'June' THEN '06' WHEN 'July' THEN '07' WHEN 'August' THEN '08' WHEN 'September' THEN '09' WHEN 'October' THEN '10' WHEN 'November' THEN '11' WHEN 'December' THEN '12' END || '-01', 'YYYY-MM-DD') = (SELECT TO_DATE(CAST(r.year AS TEXT) || '-' || CASE r.month WHEN 'January' THEN '01' WHEN 'February' THEN '02' WHEN 'March' THEN '03' WHEN 'April' THEN '04' WHEN 'May' THEN '05' WHEN 'June' THEN '06' WHEN 'July' THEN '07' WHEN 'August' THEN '08' WHEN 'September' THEN '09' WHEN 'October' THEN '10' WHEN 'November' THEN '11' WHEN 'December' THEN '12' END || '-01', 'YYYY-MM-DD') - INTERVAL '2 months' FROM review r WHERE r.rid = 3);",yelp,date_functions,,postgres,"SELECT COUNT(*)
FROM review
WHERE rid < 3
  AND MONTH =
    (SELECT MONTH
     FROM review
     WHERE rid = 3
     ORDER BY YEAR DESC, MONTH DESC
     LIMIT 1) - INTERVAL '2 months';",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) operator does not exist: text - interval
LINE 9:      LIMIT 1) - INTERVAL '2 months';
                      ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT COUNT(*)
FROM review
WHERE rid < 3
  AND MONTH =
    (SELECT MONTH
     FROM review
     WHERE rid = 3
     ORDER BY YEAR DESC, MONTH DESC
     LIMIT 1) - INTERVAL '2 months';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.00,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many reviews were written for businesses located in California in the last 10 calendar months (not including the current month)?,"SELECT count(*) AS review_count FROM review r JOIN business b ON r.business_id = b.business_id WHERE b.state = 'CA' AND (r.year * 12 + extract(MONTH FROM to_date(r.month, 'Month'))) >= (extract(YEAR FROM CURRENT_DATE) * 12 + extract(MONTH FROM CURRENT_DATE) - 10);",yelp,date_functions,,postgres,"SELECT COUNT(*)
FROM review
WHERE state = 'CA'
  AND YEAR < CURRENT_DATE - INTERVAL '1 month'
  AND MONTH != EXTRACT(MONTH
                       FROM CURRENT_DATE);",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column ""state"" does not exist
LINE 3: WHERE state = 'CA'
              ^

[SQL: SELECT COUNT(*)
FROM review
WHERE state = 'CA'
  AND YEAR < CURRENT_DATE - INTERVAL '1 month'
  AND MONTH != EXTRACT(MONTH
                       FROM CURRENT_DATE);]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.05,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the total number of check-ins on the 2 days before Saturday?,"SELECT sum(COUNT) AS total_checkins FROM checkin WHERE DAY IN ('Thursday', 'Friday') ;",yelp,date_functions,,postgres,"SELECT SUM(COUNT)
FROM checkin
WHERE DAY IN (
  SELECT DAY
  FROM generate_series(1, 7) AS series WHERE series % 7 = 5 -- Friday UNION ALL SELECT day FROM generate_series(1,7) AS series WHERE series % 7 = 6 -- Saturday );",,EXECUTION ERROR: sqlalchemy.cyextension.immutabledict.immutabledict is not a sequence,0,0,0,1,0,8.57,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What was the message that came with the tip made exactly 2 months after March 2021?,SELECT text AS message FROM tip WHERE MONTH ILIKE '%May%' AND YEAR = 2021 LIMIT 1;,yelp,date_functions,,postgres,"SELECT text
FROM tip
WHERE YEAR =
    (SELECT EXTRACT(YEAR
                    FROM date_trunc('month', '2021-03-01') + INTERVAL '2 months'))
  AND MONTH =
    (SELECT EXTRACT(MONTH
                    FROM date_trunc('month', '2021-03-01') + INTERVAL '2 months'));",,"EXECUTION ERROR: (psycopg2.errors.AmbiguousFunction) function date_trunc(unknown, unknown) is not unique
LINE 5:                     FROM date_trunc('month', '2021-03-01') +...
                                 ^
HINT:  Could not choose a best candidate function. You might need to add explicit type casts.

[SQL: SELECT text
FROM tip
WHERE YEAR =
    (SELECT EXTRACT(YEAR
                    FROM date_trunc('month', '2021-03-01') + INTERVAL '2 months'))
  AND MONTH =
    (SELECT EXTRACT(MONTH
                    FROM date_trunc('month', '2021-03-01') + INTERVAL '2 months'));]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.94,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many check-ins occurred on each day of the week?,"SELECT checkin.day, SUM(checkin.count) AS total_checkins FROM checkin GROUP BY checkin.day ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT DAY,
       COUNT(*) AS total_check_ins
FROM checkin
GROUP BY DAY;",,INCORRECT RESULTS,0,0,0,0,0,5.43,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
Return the name and average rating for each business in new york,"SELECT business.name, AVG(review.rating) AS average_rating FROM business JOIN review ON business.business_id = review.business_id WHERE business.city ILIKE '%NEW YORK%' GROUP BY business.name;",yelp,group_by,,postgres,"SELECT b.name,
       AVG(r.rating) AS average_rating
FROM business b
JOIN review r ON b.bid = r.business_id
WHERE b.state = 'NY'
GROUP BY b.name;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) operator does not exist: bigint = text
LINE 4: JOIN review r ON b.bid = r.business_id
                               ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT b.name,
       AVG(r.rating) AS average_rating
FROM business b
JOIN review r ON b.bid = r.business_id
WHERE b.state = 'NY'
GROUP BY b.name;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.68,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the total count of check-ins for each business id?,"SELECT checkin.business_id, SUM(checkin.count) AS total_checkins FROM checkin GROUP BY checkin.business_id ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT business_id,
       COUNT(*) AS total_check_ins
FROM checkin
GROUP BY business_id;",,INCORRECT RESULTS,0,0,0,0,0,5.43,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What is the total number of check-ins for each day of the week for the business with ID ""abc123""?","SELECT checkin.day, SUM(checkin.count) AS total_checkins FROM checkin WHERE checkin.business_id = 'abc123' GROUP BY checkin.day ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT DAY,
       COUNT(*) AS total_check_ins
FROM checkin
WHERE business_id = 'abc123'
GROUP BY DAY;",,INCORRECT RESULTS,0,0,0,0,0,5.68,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"Which neighbourhoods have the highest number of businesses, and how many businesses are located in each neighbourhood?","SELECT {neighbourhood.neighbourhood_name, neighbourhood.id}, COUNT(DISTINCT neighbourhood.business_id) AS business_count FROM neighbourhood GROUP BY {} ORDER BY business_count DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT n.neighbourhood_name,
       COUNT(b.business_id) AS num_businesses
FROM neighbourhood n
JOIN business b ON n.business_id = b.business_id
GROUP BY n.neighbourhood_name
ORDER BY num_businesses DESC;",,,0,1,0,0,0,7.09,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many check-ins occurred on Mondays at businesses in the state of California?,SELECT SUM(checkin.count) AS total_checkins FROM business JOIN checkin ON business.business_id = checkin.business_id WHERE business.state = 'CA' AND checkin.day ILIKE '%Monday%';,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(*)
FROM checkin
WHERE DAY = 'Monday'
  AND business_id IN
    (SELECT bid
     FROM business
     WHERE state = 'CA');",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) operator does not exist: text = bigint
LINE 4:   AND business_id IN
                          ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT COUNT(*)
FROM checkin
WHERE DAY = 'Monday'
  AND business_id IN
    (SELECT bid
     FROM business
     WHERE state = 'CA');]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.53,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"How many reviews were posted by users with the name ""Sarah Williams"" in the month of April 2021?",SELECT COUNT(*) FROM review JOIN users ON review.user_id = users.user_id WHERE users.name ILIKE '%Sarah Williams%' AND review.month = 'April' AND review.year = 2021;,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(*)
FROM review
WHERE user_id IN
    (SELECT UID
     FROM users
     WHERE name = 'Sarah Williams')
  AND MONTH = 'April'
  AND YEAR = 2021;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) operator does not exist: text = bigint
LINE 3: WHERE user_id IN
                      ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT COUNT(*)
FROM review
WHERE user_id IN
    (SELECT UID
     FROM users
     WHERE name = 'Sarah Williams')
  AND MONTH = 'April'
  AND YEAR = 2021;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.35,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many reviews were posted for each business id in the year 2021?,"SELECT review.business_id, COUNT(*) AS review_count FROM review WHERE review.year = 2021 GROUP BY review.business_id ORDER BY review_count DESC NULLS LAST;",yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT business_id,
       COUNT(*) AS review_count
FROM review
WHERE YEAR = 2021
GROUP BY business_id;",,,0,1,0,0,0,5.61,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
