question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
"What is the name of the venue where the paper with paper ID 2 was published, and how many papers were published in total in that venue?","SELECT venue.venuename, COUNT(DISTINCT paper.paperid) FROM paper JOIN venue ON paper.venueid = venue.venueid WHERE paper.venueid = (SELECT venueid FROM paper WHERE paperid = 2 ) GROUP BY venue.venuename;",scholar,instruct,"
Follow the instructions below to generate the query:
Always filter strings using ILIKE
",postgres,"SELECT v.venuename,
       COUNT(p.paperid) AS total_papers_in_venue
FROM paper p
JOIN venue v ON p.venueid = v.venueid
WHERE p.paperid = 2
GROUP BY v.venuename;",,INCORRECT RESULTS,0,0,0,0,0,5.69,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"For each paper that cites other papers, how many other papers does it cite? Sort by the number of papers cited in descending order","SELECT cite.citingpaperid, COUNT(*) AS citation_count FROM cite GROUP BY cite.citingpaperid ORDER BY citation_count DESC NULLS LAST;SELECT p.paperid, p.numciting FROM paper p WHERE p.numciting > 0 ORDER BY p.numciting DESC;SELECT p.title, COUNT(c.citedpaperid) AS num_cited_papers FROM paper p JOIN cite c ON p.paperid = c.citingpaperid GROUP BY p.title ORDER BY num_cited_papers DESC;",scholar,order_by,,postgres,"SELECT citingpaperid AS paper_id,
       COUNT(citedpaperid) AS num_citations
FROM cite
GROUP BY citingpaperid
ORDER BY num_citations DESC;",,,0,1,0,0,0,5.30,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"What are the names of the journals in the database, ordered by the length of the journal name from shortest to longest?",SELECT journal.journalname FROM journal ORDER BY LENGTH(journal.journalname) ASC NULLS LAST;,scholar,order_by,,postgres,"SELECT journalname
FROM journal
ORDER BY LENGTH(journalname) ASC;",,,0,1,0,0,0,3.91,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"What are the titles of the papers published in the year 2020, ordered alphabetically?",SELECT paper.title FROM paper WHERE paper.year = 2020 ORDER BY paper.title ASC NULLS LAST;,scholar,order_by,,postgres,"SELECT title
FROM paper
WHERE YEAR = 2020
ORDER BY title ASC;",,,0,1,0,0,0,4.20,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"What is the total number of keyphrases associated with each paper, ordered by the paper ID in ascending order?","SELECT paperkeyphrase.paperid, COUNT(paperkeyphrase.keyphraseid) AS total_keyphrases FROM paperkeyphrase GROUP BY paperkeyphrase.paperid ORDER BY paperkeyphrase.paperid ASC NULLS LAST;",scholar,order_by,,postgres,"SELECT paperid AS paper_id,
       COUNT(keyphraseid) AS num_keyphrases
FROM paperkeyphrase
GROUP BY paperid
ORDER BY paperid ASC;",,,0,1,0,0,0,4.73,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"Which papers have the highest number of authors, ordered by the number of authors in descending order?","SELECT {paper.paperid, paper.title}, COUNT(DISTINCT writes.authorid) AS num_authors FROM paper JOIN writes ON paper.paperid = writes.paperid GROUP BY {} ORDER BY num_authors DESC;",scholar,order_by,,postgres,"SELECT p.paperid,
       p.title,
       COUNT(w.authorid) AS num_authors
FROM paper p
JOIN writes w ON p.paperid = w.paperid
GROUP BY p.paperid,
         p.title
ORDER BY num_authors DESC
LIMIT 1;",,INCORRECT RESULTS,0,0,0,0,0,6.25,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the proportion of papers that belong to more than 1 dataset to papers that belong to 1 dataset?,"SELECT CAST(COUNT(CASE WHEN dataset_count > 1 THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN dataset_count = 1 THEN 1 END), 0) AS ratio FROM (SELECT paperdataset.paperid, COUNT(paperdataset.datasetid) AS dataset_count FROM paperdataset GROUP BY paperdataset.paperid) AS subquery;",scholar,ratio,,postgres,"WITH dataset_counts AS
  (SELECT paperid,
          COUNT(datasetid) AS num_datasets
   FROM paperdataset
   GROUP BY paperid)
SELECT (SUM(CASE
                WHEN num_datasets > 1 THEN 1
                ELSE 0
            END) * 1.0 / SUM(num_datasets = 1)) AS proportion
FROM dataset_counts;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) function sum(boolean) does not exist
LINE 9:             END) * 1.0 / SUM(num_datasets = 1)) AS proportio...
                                 ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.

[SQL: WITH dataset_counts AS
  (SELECT paperid,
          COUNT(datasetid) AS num_datasets
   FROM paperdataset
   GROUP BY paperid)
SELECT (SUM(CASE
                WHEN num_datasets > 1 THEN 1
                ELSE 0
            END) * 1.0 / SUM(num_datasets = 1)) AS proportion
FROM dataset_counts;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,5.65,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the ratio of authors who have written 3 or more papers to authors who have written less than 3 papers?,"SELECT CAST(COUNT(DISTINCT CASE WHEN paper_count >= 3 THEN subquery.authorid END) AS FLOAT) / NULLIF(COUNT(DISTINCT CASE WHEN paper_count < 3 THEN subquery.authorid END), 0) AS ratio FROM (SELECT writes.authorid, COUNT(writes.paperid) AS paper_count FROM writes GROUP BY writes.authorid) AS subquery;",scholar,ratio,,postgres,"WITH author_paper_counts AS
  (SELECT w.authorid,
          COUNT(w.paperid) AS num_papers
   FROM writes w
   GROUP BY w.authorid),
     author_counts AS
  (SELECT num_papers,
          COUNT(authorid) AS count_authors
   FROM author_paper_counts
   GROUP BY num_papers)
SELECT (SUM(CASE
                WHEN ac.num_papers >= 3 THEN ac.count_authors
                ELSE 0
            END))::float / SUM(ac.count_authors) AS ratio
FROM author_counts ac;",,INCORRECT RESULTS,0,0,0,0,0,6.40,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the ratio of papers published in the year 2020 to the total number of papers in the database?,"SELECT CAST(COUNT(CASE WHEN paper.year = 2020 THEN 1 END) AS FLOAT) / NULLIF(COUNT(paper.paperid), 0) AS ratio FROM paper;",scholar,ratio,,postgres,"WITH TotalPapers AS
  (SELECT COUNT(*) AS total_count
   FROM paper),
     PapersIn2020 AS
  (SELECT COUNT(*) AS count_2020
   FROM paper
   WHERE YEAR = 2020)
SELECT (count_2020::numeric / total_count) AS ratio
FROM PapersIn2020,
     TotalPapers;",,,0,1,0,0,0,5.53,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the ratio of papers that have been cited by 2 or more papers to papers that have been cited by less than 2 papers?,"SELECT CAST(COUNT(CASE WHEN paper.numcitedby > 1 THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN paper.numcitedby < 2 THEN 1 END), 0) AS ratio FROM paper;",scholar,ratio,,postgres,"WITH cited_counts AS
  (SELECT numcitedby,
          COUNT(*) AS paper_count
   FROM cite
   GROUP BY numcitedby)
SELECT (SUM(CASE
                WHEN numcitedby >= 2 THEN paper_count
                ELSE 0
            END) / SUM(CASE
                           WHEN numcitedby < 2 THEN paper_count
                           ELSE 0
                       END))::numeric AS ratio
FROM cited_counts;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column ""numcitedby"" does not exist
LINE 2:   (SELECT numcitedby,
                  ^

[SQL: WITH cited_counts AS
  (SELECT numcitedby,
          COUNT(*) AS paper_count
   FROM cite
   GROUP BY numcitedby)
SELECT (SUM(CASE
                WHEN numcitedby >= 2 THEN paper_count
                ELSE 0
            END) / SUM(CASE
                           WHEN numcitedby < 2 THEN paper_count
                           ELSE 0
                       END))::numeric AS ratio
FROM cited_counts;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.10,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
What is the ratio of papers that have more than 1 keyphrases to papers that have 1 keyphrase?,"SELECT CAST(COUNT(DISTINCT CASE WHEN keyphrase_count > 1 THEN subquery.paperid END) AS FLOAT) / NULLIF(COUNT(DISTINCT CASE WHEN keyphrase_count =1 THEN subquery.paperid END), 0) AS ratio FROM (SELECT paperkeyphrase.paperid, COUNT(paperkeyphrase.keyphraseid) AS keyphrase_count FROM paperkeyphrase GROUP BY paperkeyphrase.paperid) AS subquery;",scholar,ratio,,postgres,"WITH keyphrase_counts AS
  (SELECT paperid,
          COUNT(keyphraseid) AS num_keyphrases
   FROM paperkeyphrase
   GROUP BY paperid)
SELECT (SUM(CASE
                WHEN num_keyphrases > 1 THEN 1
                ELSE 0
            END))::float / SUM(CASE
                                   WHEN num_keyphrases = 1 THEN 1
                                   ELSE 0
                               END) AS ratio
FROM keyphrase_counts;",,,0,1,0,0,0,5.77,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"How many papers cite each paper in the dataset named ""COVID-19 Research""?","SELECT paperdataset.paperid, COUNT(cite.citedpaperid) AS citation_count FROM paperdataset JOIN cite ON paperdataset.paperid = cite.citedpaperid WHERE paperdataset.datasetid = (SELECT datasetid FROM dataset WHERE datasetname ILIKE '%COVID-19 Research%') GROUP BY paperdataset.paperid ORDER BY citation_count DESC;SELECT p.title, COUNT(c.citingpaperid) AS num_citing_papers FROM paper p JOIN paperdataset pd ON p.paperid = pd.paperid JOIN cite c ON p.paperid = c.citedpaperid JOIN dataset d ON pd.datasetid = d.datasetid WHERE d.datasetname = 'COVID-19 Research' GROUP BY p.title ORDER BY num_citing_papers DESC NULLS LAST;",scholar,table_join,,postgres,"SELECT p1.paperid AS cited_paper_id,
       COUNT(p2.citedpaperid) AS num_citing_papers
FROM paper p1
JOIN cite c ON p1.paperid = c.citedpaperid
JOIN paperdataset pd ON p1.paperid = pd.paperid
JOIN dataset d ON pd.datasetid = d.datasetid
WHERE d.datasetname = 'COVID-19 Research'
GROUP BY p1.paperid;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedTable) missing FROM-clause entry for table ""p2""
LINE 2:        COUNT(p2.citedpaperid) AS num_citing_papers
                     ^

[SQL: SELECT p1.paperid AS cited_paper_id,
       COUNT(p2.citedpaperid) AS num_citing_papers
FROM paper p1
JOIN cite c ON p1.paperid = c.citedpaperid
JOIN paperdataset pd ON p1.paperid = pd.paperid
JOIN dataset d ON pd.datasetid = d.datasetid
WHERE d.datasetname = 'COVID-19 Research'
GROUP BY p1.paperid;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.33,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"What is the total number of papers published in each journal, ordered by the journal name?","SELECT journal.journalname, COUNT(DISTINCT paper.paperid) AS total_papers FROM paper JOIN journal ON paper.journalid = journal.journalid GROUP BY journal.journalname ORDER BY journal.journalname NULLS LAST;",scholar,table_join,,postgres,"SELECT j.journalname,
       COUNT(p.paperid) AS num_papers
FROM paper p
JOIN journal j ON p.journalid = j.journalid
GROUP BY j.journalname
ORDER BY j.journalname;",,,0,1,0,0,0,4.52,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"What is the total number of unique keyphrases associated with papers published in the journal with ""IEEE Transactions"" in its name?",SELECT COUNT(DISTINCT paperkeyphrase.keyphraseid) AS total_keyphrases FROM paper JOIN journal ON paper.journalid = journal.journalid JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid WHERE journal.journalname ILIKE '%IEEE Transactions%';,scholar,table_join,,postgres,"SELECT COUNT(DISTINCT pk.keyphraseid) AS total_unique_keyphrases
FROM paper p
JOIN journal j ON p.journalid = j.journalid
JOIN paperkeyphrase pk ON p.paperid = pk.paperid
WHERE j.journalname LIKE '%IEEE Transactions%';",,,0,1,0,0,0,5.80,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"Which authors have published the most papers, ordered by the number of papers they have published in descending order?","SELECT {author.authorname, author.authorid}, COUNT(DISTINCT writes.paperid) AS number_of_papers FROM author JOIN writes ON author.authorid = writes.authorid GROUP BY {} ORDER BY number_of_papers DESC NULLS LAST;",scholar,table_join,,postgres,"SELECT w.authorid,
       a.authorname,
       COUNT(w.paperid) AS num_papers
FROM writes w
JOIN author a ON w.authorid = a.authorid
GROUP BY w.authorid,
         a.authorname
ORDER BY num_papers DESC;",,,0,1,0,0,0,5.54,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
"Which papers are associated with the keyphrase ""Machine Learning""?","SELECT {paper.title,paper.paperid} FROM paper JOIN paperkeyphrase ON paper.paperid = paperkeyphrase.paperid JOIN keyphrase ON paperkeyphrase.keyphraseid = keyphrase.keyphraseid WHERE keyphrase.keyphrasename ILIKE '%Machine Learning%';",scholar,table_join,,postgres,"SELECT p.title
FROM paper p
JOIN paperkeyphrase pk ON p.paperid = pk.paperid
WHERE pk.keyphraseid =
    (SELECT keyphraseid
     FROM keyphrase
     WHERE keyphrasename = 'Machine Learning');",,,0,1,0,0,0,4.84,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cite AS c
-- field AS f
-- paper AS p
-- venue AS v
-- author AS a
-- writes AS w
-- dataset AS d
-- journal AS j
-- keyphrase AS k
-- paperfield AS pa
-- paperdataset AS pap
-- paperkeyphrase AS p2
",,,,,,,,False,n/a
How many months between June 2021 and December 2021 had reviews?,SELECT COUNT(DISTINCT MONTH) AS num_months FROM review WHERE YEAR = 2021 AND CASE MONTH WHEN 'January' THEN 1 WHEN 'February' THEN 2 WHEN 'March' THEN 3 WHEN 'April' THEN 4 WHEN 'May' THEN 5 WHEN 'June' THEN 6 WHEN 'July' THEN 7 WHEN 'August' THEN 8 WHEN 'September' THEN 9 WHEN 'October' THEN 10 WHEN 'November' THEN 11 WHEN 'December' THEN 12 END BETWEEN 6 AND 12;,yelp,date_functions,,postgres,"SELECT COUNT(DISTINCT MONTH)
FROM review
WHERE YEAR = 2021
  AND (MONTH >= 'June'
       AND MONTH <= 'December');",,INCORRECT RESULTS,0,0,0,0,0,4.15,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many reviews were there 2 months before the review with id 3?,"SELECT COUNT(*) AS review_count FROM review WHERE TO_DATE(CAST(review.year AS TEXT) || '-' || CASE review.month WHEN 'January' THEN '01' WHEN 'February' THEN '02' WHEN 'March' THEN '03' WHEN 'April' THEN '04' WHEN 'May' THEN '05' WHEN 'June' THEN '06' WHEN 'July' THEN '07' WHEN 'August' THEN '08' WHEN 'September' THEN '09' WHEN 'October' THEN '10' WHEN 'November' THEN '11' WHEN 'December' THEN '12' END || '-01', 'YYYY-MM-DD') = (SELECT TO_DATE(CAST(r.year AS TEXT) || '-' || CASE r.month WHEN 'January' THEN '01' WHEN 'February' THEN '02' WHEN 'March' THEN '03' WHEN 'April' THEN '04' WHEN 'May' THEN '05' WHEN 'June' THEN '06' WHEN 'July' THEN '07' WHEN 'August' THEN '08' WHEN 'September' THEN '09' WHEN 'October' THEN '10' WHEN 'November' THEN '11' WHEN 'December' THEN '12' END || '-01', 'YYYY-MM-DD') - INTERVAL '2 months' FROM review r WHERE r.rid = 3);",yelp,date_functions,,postgres,"SELECT COUNT(*)
FROM review
WHERE MONTH || ' ' || YEAR =
    (SELECT TO_CHAR(
                      (SELECT DATE_TRUNC('month', TO_DATE(MONTH || ' ' || YEAR, 'Month YYYY')) - INTERVAL '2 months')::date, 'Month YYYY')
     FROM review
     WHERE rid = 3);",,INCORRECT RESULTS,0,0,0,0,0,6.74,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many reviews were written for businesses located in California in the last 10 calendar months (not including the current month)?,"SELECT count(*) AS review_count FROM review r JOIN business b ON r.business_id = b.business_id WHERE b.state = 'CA' AND (r.year * 12 + extract(MONTH FROM to_date(r.month, 'Month'))) >= (extract(YEAR FROM CURRENT_DATE) * 12 + extract(MONTH FROM CURRENT_DATE) - 10);",yelp,date_functions,,postgres,"SELECT COUNT(r.rid) AS review_count
FROM review r
JOIN business b ON r.business_id = b.business_id
WHERE b.state = 'CA'
  AND r.year >= EXTRACT(YEAR
                        FROM CURRENT_DATE - INTERVAL '10 months')
  AND r.month NOT IN
    (SELECT DISTINCT MONTH
     FROM generate_series(
                            (SELECT EXTRACT(MONTH
                                            FROM CURRENT_DATE) - 10 + 1),
                            (SELECT EXTRACT(MONTH
                                            FROM CURRENT_DATE) - 1)) AS s(MONTH));",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) operator does not exist: text = numeric
LINE 7:   AND r.month NOT IN
                      ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT COUNT(r.rid) AS review_count
FROM review r
JOIN business b ON r.business_id = b.business_id
WHERE b.state = 'CA'
  AND r.year >= EXTRACT(YEAR
                        FROM CURRENT_DATE - INTERVAL '10 months')
  AND r.month NOT IN
    (SELECT DISTINCT MONTH
     FROM generate_series(
                            (SELECT EXTRACT(MONTH
                                            FROM CURRENT_DATE) - 10 + 1),
                            (SELECT EXTRACT(MONTH
                                            FROM CURRENT_DATE) - 1)) AS s(MONTH));]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.39,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the total number of check-ins on the 2 days before Saturday?,"SELECT sum(COUNT) AS total_checkins FROM checkin WHERE DAY IN ('Thursday', 'Friday') ;",yelp,date_functions,,postgres,"SELECT SUM(COUNT) AS total_check_ins
FROM checkin
WHERE DAY IN ('Thursday',
              'Friday');",,,0,1,0,0,0,4.78,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What was the message that came with the tip made exactly 2 months after March 2021?,SELECT text AS message FROM tip WHERE MONTH ILIKE '%May%' AND YEAR = 2021 LIMIT 1;,yelp,date_functions,,postgres,"SELECT text
FROM tip
WHERE MONTH = 'May'
  AND YEAR = 2021;",,,0,1,0,0,0,4.47,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many check-ins occurred on each day of the week?,"SELECT checkin.day, SUM(checkin.count) AS total_checkins FROM checkin GROUP BY checkin.day ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT DAY,
       COUNT(*) AS checkins_per_day
FROM checkin
GROUP BY DAY;",,INCORRECT RESULTS,0,0,0,0,0,4.28,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
Return the name and average rating for each business in new york,"SELECT business.name, AVG(review.rating) AS average_rating FROM business JOIN review ON business.business_id = review.business_id WHERE business.city ILIKE '%NEW YORK%' GROUP BY business.name;",yelp,group_by,,postgres,"SELECT b.name AS business_name,
       AVG(r.rating) AS average_rating
FROM business b
JOIN review r ON b.business_id = r.business_id
WHERE b.city = 'New York'
GROUP BY b.name;",,,0,1,0,0,0,5.55,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
What is the total count of check-ins for each business id?,"SELECT checkin.business_id, SUM(checkin.count) AS total_checkins FROM checkin GROUP BY checkin.business_id ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT business_id,
       COUNT(cid) AS total_checkins
FROM checkin
GROUP BY business_id;",,INCORRECT RESULTS,0,0,0,0,0,4.17,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"What is the total number of check-ins for each day of the week for the business with ID ""abc123""?","SELECT checkin.day, SUM(checkin.count) AS total_checkins FROM checkin WHERE checkin.business_id = 'abc123' GROUP BY checkin.day ORDER BY total_checkins DESC NULLS LAST;",yelp,group_by,,postgres,"SELECT DAY,
       COUNT(*) AS total_checkins
FROM checkin
WHERE business_id = 'abc123'
GROUP BY DAY;",,INCORRECT RESULTS,0,0,0,0,0,4.30,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
"Which neighbourhoods have the highest number of businesses, and how many businesses are located in each neighbourhood?","SELECT {neighbourhood.neighbourhood_name, neighbourhood.id}, COUNT(DISTINCT neighbourhood.business_id) AS business_count FROM neighbourhood GROUP BY {} ORDER BY business_count DESC NULLS LAST;",yelp,group_by,,postgres,"WITH business_counts AS
  (SELECT n.neighbourhood_name,
          COUNT(n.business_id) AS business_count
   FROM neighbourhood n
   GROUP BY n.neighbourhood_name)
SELECT neighbourhood_name,
       business_count
FROM business_counts
WHERE business_count =
    (SELECT MAX(business_count)
     FROM business_counts);",,INCORRECT RESULTS,0,0,0,0,0,5.29,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
How many check-ins occurred on Mondays at businesses in the state of California?,SELECT SUM(checkin.count) AS total_checkins FROM business JOIN checkin ON business.business_id = checkin.business_id WHERE business.state = 'CA' AND checkin.day ILIKE '%Monday%';,yelp,instruct,"
Follow the instructions below to generate the query:
Filter strings of users, city, address, business.name using ILIKE with wildcards.
Filter strings of state using exact upper case matches.
Assume the rating of a business to be its average rating, and compute it before computing other aggregates on it.

",postgres,"SELECT COUNT(*)
FROM checkin
WHERE DAY = 'Monday'
  AND business_id IN
    (SELECT bid
     FROM business
     WHERE state = 'CA');",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) operator does not exist: text = bigint
LINE 4:   AND business_id IN
                          ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT COUNT(*)
FROM checkin
WHERE DAY = 'Monday'
  AND business_id IN
    (SELECT bid
     FROM business
     WHERE state = 'CA');]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,4.93,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- tip AS t
-- users AS u
-- review AS r
-- checkin AS c
-- business AS b
-- category AS ca
-- neighbourhood AS n
",,,,,,,,False,n/a
